delivery_id	item_id	item_name	item_version_name	score	manual_score	points	total_seconds	start	end	block_idx	block_len	is_excluded	item_idx	item_type	key	option_score	option_scores	presented	response	response_text	status	group_id	delivery_score	delivery_passed	form_id	form_name
4d0373e5-1487-439a-a79c-d92d523ca4e6	94cb0a83-97ca-4684-b3ea-695489a7e952	100	100_3_Soviet War Crimes Against Polish Officers_v1	0.0		1.0	14.298014	2025-10-02T23:22:38.493264	2025-10-02T23:22:52.791278	10	1	False	10	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 0, 3, 2]	[1]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	86696367-7549-474b-a035-f1a2d3d14e83	500	500_8_US Economic Dominance Post-WWII_v1	1.0		1.0	18.239258	2025-10-02T23:25:49.232242	2025-10-02T23:26:07.471500	23	1	False	23	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 0, 2, 3]	[0]		final	4bad8d63-3d5a-4b5d-8211-8430531a78fe	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	1959488e-af20-4500-b0d7-3b07b78351dd	100	100_2_Allied Landings in France_v1	1.0		1.0	19.719242	2025-10-02T23:24:57.168207	2025-10-02T23:25:16.887449	19	1	False	19	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 1, 2, 0]	[0]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	b73068b6-e92b-44b5-ada9-1118745df76c	100	100_2_Causes of World War II_v1	1.0		1.0	16.151025	2025-10-02T23:23:37.254675	2025-10-02T23:23:53.405700	14	1	False	14	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 2, 3, 0]	[0]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	6ffbd1c9-cb67-4334-8571-31ea06510451	100	100_1_Tripartite Pact and Axis expansion_v1	1.0		1.0	21.196605	2025-10-02T23:20:38.825012	2025-10-02T23:21:00.021617	3	1	False	3	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 0, 1, 2]	[0]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	6d46c0b1-9f5f-4421-9995-178d2b8ea769	100	100_3_Civilian Victims in the Soviet Union Under German Occupation_v1	0.0		1.0	10.794499	2025-10-02T23:20:05.748159	2025-10-02T23:20:16.542658	1	1	False	1	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 3, 2, 0]	[1]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	a0126442-382e-42cf-8fea-07b8a3940818	Survey - History Knowledge	Survey - History Knowledge_v1	0.5		1.0	15.937672	2025-10-02T23:25:25.268037	2025-10-02T23:25:41.205709	21	1	False	21	scale					3		final	4bad8d63-3d5a-4b5d-8211-8430531a78fe	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	e84bb52c-4daf-426b-a81a-7d1ed155d1ca	100	100_3_Nazi Genocide Policies During World War II_v1	0.0		1.0	15.060031	2025-10-02T23:24:27.911833	2025-10-02T23:24:42.971864	17	1	False	17	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[0, 2, 3, 1]	[1]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	53b70cf5-859d-40b4-989d-60b1f2225284	Survey - General History Knowledge	Survey - General History Knowledge_v1	0.5		1.0	7.458577	2025-10-02T23:25:17.347154	2025-10-02T23:25:24.805731	20	1	False	20	scale					3		final	4bad8d63-3d5a-4b5d-8211-8430531a78fe	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	b289bac2-a4dc-411b-b6d4-a4c3b7445ac0	100	100_4_Potsdam Declaration and Japan's Surrender_v1	1.0		1.0	13.228291	2025-10-02T23:24:43.475406	2025-10-02T23:24:56.703697	18	1	False	18	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 2, 3, 0]	[0]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	ae165514-9167-4ce9-b2e7-0f11c6431bbb	100	100_2_Japanese Surrender in WWII_v1	1.0		1.0	15.454097	2025-10-02T23:22:53.238338	2025-10-02T23:23:08.692435	11	1	False	11	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 1, 3, 0]	[0]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	b94ea213-d8a4-410d-a7a3-3bbfd2125bcc	100	100_1_Germany invades the Soviet Union_v1	0.0		1.0	15.6473	2025-10-02T23:21:37.834531	2025-10-02T23:21:53.481831	7	1	False	7	multiple_choice	[1, 0, 0, 0]		[0, 1, 0, 1]	[1, 3, 2, 0]	[2]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	9bbc84b3-6504-4245-9abc-9d918b15f3a5	100	100_4_Post-War Division of Germany_v1	1.0		1.0	15.766757	2025-10-02T23:23:09.156319	2025-10-02T23:23:24.923076	12	1	False	12	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 2, 0, 1]	[0]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	97426e74-9d0f-4c2c-9841-49e862f57a9a	Survey - History	Survey - History_v1	1.0		1.0	7.146039	2025-10-02T23:25:41.626568	2025-10-02T23:25:48.772607	22	1	False	22	scale					5		final	4bad8d63-3d5a-4b5d-8211-8430531a78fe	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4d0373e5-1487-439a-a79c-d92d523ca4e6	c97ef7ec-d7ff-4daf-a2d8-d20468d46460	100	100_3_Forced Labour in Nazi Germany_v1	0.0		1.0	8.806307	2025-10-02T23:21:28.536909	2025-10-02T23:21:37.343216	6	1	False	6	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 2, 0, 3]	[1]		final	default	75.0		7a11e5f0-9640-4425-ad80-04f555cbeca6	1000_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	366d8abf-8f26-4203-9d58-c0cacdeaba7c	500	500_4_Consequences of the Battle of the Philippine Sea_v1	0.0		1.0	18.122198	2025-10-02T23:07:15.496786	2025-10-02T23:07:33.618984	2	1	False	2	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[0, 1, 2, 3]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	48e9501a-d854-4d9e-b5be-e4bde1e277a9	Survey - Completion Code	Survey - Completion Code_v1	0.0		1.0	172.943225	2025-10-02T23:16:22.675126	2025-10-02T23:19:15.618351	23	1	False	23	short_answer	[]		[]	[]	-1		final	4366c75b-c767-431e-8a1e-0592f9fc650e	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	5c8e4d5d-2871-464b-b124-a2ffd6e98e62	500	500_4_Soviet Response at Stalingrad_v1	0.0		1.0	27.940837	2025-10-02T23:10:32.894192	2025-10-02T23:11:00.835029	9	1	False	9	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 3, 1, 0]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	1d619ae6-6b9e-4365-81dd-941a6c297ba3	500	500_4_Allied Strategic Decisions in 1942_v1	0.0		1.0	31.846854	2025-10-02T23:11:01.248636	2025-10-02T23:11:33.095490	10	1	False	10	multiple_choice	[1, 0, 0, 0]		[0, 1, 0, 1]	[1, 2, 0, 3]	[2]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	29c0eed2-485b-4975-a0f1-2c954d35ce18	500	500_7_Tank Development and Warfare in World War II_v1	1.0		1.0	19.430095	2025-10-02T23:06:55.618581	2025-10-02T23:07:15.048676	1	1	False	1	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 1, 3, 0]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	86696367-7549-474b-a035-f1a2d3d14e83	500	500_8_US Economic Dominance Post-WWII_v1	1.0		1.0	44.841614	2025-10-02T23:08:17.383770	2025-10-02T23:09:02.225384	4	1	False	4	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 3, 0, 2]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	53b70cf5-859d-40b4-989d-60b1f2225284	Survey - General History Knowledge	Survey - General History Knowledge_v1	0.25		1.0	8.007755	2025-10-02T23:16:14.200161	2025-10-02T23:16:22.207916	22	1	False	22	scale					2		final	4366c75b-c767-431e-8a1e-0592f9fc650e	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	a0126442-382e-42cf-8fea-07b8a3940818	Survey - History Knowledge	Survey - History Knowledge_v1	0.0		1.0	7.847728	2025-10-02T23:15:50.186815	2025-10-02T23:15:58.034543	20	1	False	20	scale					1		final	4366c75b-c767-431e-8a1e-0592f9fc650e	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	013fd645-5da1-45d6-8a32-be74f1368720	500	500_1_Rise of Adolf Hitler and Consolidation of Power_v1	1.0		1.0	14.316543	2025-10-02T23:09:52.923482	2025-10-02T23:10:07.240025	7	1	False	7	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 1, 3, 0]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	8d905856-24f0-4281-94cf-1f733a4be49a	500	500_6_Question 1: Nazi Policies During WWII_v1	1.0		1.0	39.441535	2025-10-02T23:14:10.025434	2025-10-02T23:14:49.466969	16	1	False	16	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[0, 1, 3, 2]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	4e5801fd-f65f-4436-870c-8fc47f98cfb4	500	500_5_Japanese Surrender at the End of World War II_v1	1.0		1.0	34.875839	2025-10-02T23:11:33.576552	2025-10-02T23:12:08.452391	11	1	False	11	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 2, 1, 0]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	f3c626ba-e304-4258-86fd-1dda6eb74a10	500	500_3_Military Response to Japanese Actions in Indochina_v1	0.0		1.0	42.904178	2025-10-02T23:07:34.031590	2025-10-02T23:08:16.935768	3	1	False	3	multiple_choice	[1, 0, 0, 0]		[0, 1, 0, 1]	[0, 3, 2, 1]	[2]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	863c6048-81fe-4cd0-9313-71691bcfd5cf	500	500_3_Impact of US Oil Embargo on Japan's Choices_v1	0.0		1.0	24.252894	2025-10-02T23:15:11.256583	2025-10-02T23:15:35.509477	18	1	False	18	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 1, 3, 0]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	655d6421-5322-4f78-8716-669f7e787b9b	500	500_1_Impact of the Second Italo-Ethiopian War_v1	0.0		1.0	36.321999	2025-10-02T23:13:33.198860	2025-10-02T23:14:09.520859	15	1	False	15	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 0, 3, 2]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	e7dee3df-9bcb-46fd-a78c-6c426ba70e88	500	500_5_Postwar Division of Germany_v1	1.0		1.0	24.751867	2025-10-02T23:10:07.706516	2025-10-02T23:10:32.458383	8	1	False	8	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 0, 3, 1]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	a8596f8f-0a4c-441b-a9a4-ed01ce34a155	500	500_2_Tripartite Pact and Axis Expansion_v1	0.0		1.0	28.202505	2025-10-02T23:09:24.271469	2025-10-02T23:09:52.473974	6	1	False	6	multiple_choice	[1, 0, 0, 0]		[0, 1, 0, 1]	[2, 0, 3, 1]	[2]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	dc1da2b1-8f14-4911-a5e8-b76472938e4d	500	500_2_German Strategy in Western Europe 1940_v1	1.0		1.0	20.91803	2025-10-02T23:14:49.909886	2025-10-02T23:15:10.827916	17	1	False	17	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[0, 1, 2, 3]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	97426e74-9d0f-4c2c-9841-49e862f57a9a	Survey - History	Survey - History_v1	0.75		1.0	15.306156	2025-10-02T23:15:58.437766	2025-10-02T23:16:13.743922	21	1	False	21	scale					4		final	4366c75b-c767-431e-8a1e-0592f9fc650e	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	f7239571-bde2-48df-bddf-5d0f2ccc8365	500	500_8_NATO and Warsaw Pact Formation_v1	1.0		1.0	21.156042	2025-10-02T23:09:02.661292	2025-10-02T23:09:23.817334	5	1	False	5	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 0, 1, 2]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	09fbdebc-c15b-47ce-a2f0-0fc0baf82a5a	500	500_6_Question 2: Forced Labour Under Nazi Rule_v1	0.0		1.0	13.765709	2025-10-02T23:15:35.995747	2025-10-02T23:15:49.761456	19	1	False	19	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 2, 0, 3]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	dc57407e-3eab-4290-9653-5e7c0339681c	500	500_1_International Responses to Japanese Aggression in Manchuria_v1	1.0		1.0	26.48897	2025-10-02T23:12:40.886493	2025-10-02T23:13:07.375463	13	1	False	13	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[0, 3, 2, 1]	[0]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	b62d45bf-77aa-45b3-be83-666a19aee9f2	500	500_7_Economic Production Advantage in World War II_v1	0.0		1.0	31.432196	2025-10-02T23:12:08.932550	2025-10-02T23:12:40.364746	12	1	False	12	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[0, 2, 3, 1]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	c02a17a5-616a-484e-9822-165b36956e16	500	500_3_Soviet Counter-Offensive Against Axis Powers_v1	0.0		1.0	34.550966	2025-10-02T23:06:20.569254	2025-10-02T23:06:55.120220	0	1	False	0	multiple_choice	[1, 0, 0, 0]		[0, 1, 1, 0]	[3, 2, 1, 0]	[3]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4db33dc3-3bbc-424a-8636-d59c68e04b1b	1e65ba03-4950-46b5-97d5-afe80b6ffbf7	500	500_2_Soviet Union's Actions in Eastern Europe (1939-1940)_v1	0.0		1.0	24.921799	2025-10-02T23:13:07.842653	2025-10-02T23:13:32.764452	14	1	False	14	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 2, 3, 0]	[1]		final	default	41.66667		456569f9-a764-40f8-a10c-6a29c602ada0	500_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	97426e74-9d0f-4c2c-9841-49e862f57a9a	Survey - History	Survey - History_v1	0.25		1.0	5.561309	2025-10-02T23:11:59.670716	2025-10-02T23:12:05.232025	22	1	False	22	scale					2		final	73f25e49-74b2-46a2-9b9a-832311fd7c79	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	5a367920-2106-468d-a22f-9cc65045413f	10	10_4_Role of Cipher Machines in Cryptography_v1	0.0		1.0	30.708785	2025-10-02T23:07:31.554802	2025-10-02T23:08:02.263587	6	1	False	6	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 3, 0, 2]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	e27f6f6c-f250-4de2-80b6-f73000b46665	10	10_2_Nuremberg Trials After World War II_v1	0.0		1.0	9.10767	2025-10-02T23:09:02.187369	2025-10-02T23:09:11.295039	10	1	False	10	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 3, 0, 2]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	fe83bc98-2c84-41d0-bb41-2e8d701ad7b7	10	10_2_Division of Korea after WWII_v1	1.0		1.0	20.588741	2025-10-02T23:08:02.683906	2025-10-02T23:08:23.272647	7	1	False	7	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 3, 0, 1]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	c6fa50e7-beb8-4bbc-9408-92eab9cc11d7	10	10_3_Axis Powers Formation_v1	1.0		1.0	17.528351	2025-10-02T23:10:36.982997	2025-10-02T23:10:54.511348	16	1	False	16	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 2, 3, 0]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	4f9f7011-1c33-495a-90de-63133fb84bca	10	10_4_Mass Production of Penicillin_v1	1.0		1.0	15.405042	2025-10-02T23:07:15.718839	2025-10-02T23:07:31.123881	5	1	False	5	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 3, 2, 0]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	5d3cb9be-8d46-4a58-8078-88d182bc9e5f	10	10_4_Aircraft Carrier Advancement in Naval Warfare_v1	0.0		1.0	29.372213	2025-10-02T23:06:06.261468	2025-10-02T23:06:35.633681	2	1	False	2	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 1, 3, 0]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	2f67e494-b21d-4929-8a1a-9cda006a7102	10	10_2_War Crimes by Japanese Forces_v1	1.0		1.0	16.372415	2025-10-02T23:08:45.380507	2025-10-02T23:09:01.752922	9	1	False	9	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 1, 0, 3]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	5e3ed83e-6b68-49fe-b384-69fcd466dbb5	10	10_1_Japanese Motivation for Invading Manchuria_v1	0.0		1.0	27.072744	2025-10-02T23:05:22.498091	2025-10-02T23:05:49.570835	0	1	False	0	multiple_choice	[1, 0, 0, 0]		[0, 1, 0, 1]	[2, 0, 1, 3]	[2]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	eed82f4a-c8a3-4b0e-97fd-000163bc944d	10	10_4_Programmable Computers Developed During World War II_v1	0.0		1.0	10.662206	2025-10-02T23:09:39.860047	2025-10-02T23:09:50.522253	12	1	False	12	multiple_choice	[1, 0, 0, 0]		[0, 1, 0, 1]	[2, 3, 0, 1]	[2]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	2170f5ce-48f6-4f91-8875-f96ea5439812	10	10_3_Battle of Midway Outcome_v1	1.0		1.0	21.243303	2025-10-02T23:08:23.674950	2025-10-02T23:08:44.918253	8	1	False	8	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 2, 0, 3]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	e3621d53-589b-46ca-bd6f-de3d779e3de8	10	10_2_Creation of the United Nations_v1	1.0		1.0	13.467679	2025-10-02T23:10:23.078817	2025-10-02T23:10:36.546496	15	1	False	15	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 2, 1, 0]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	2032bcdf-3211-4b06-808c-f309cbb73eb5	10	10_1_Molotov–Ribbentrop Pact Effect_v1	0.0		1.0	14.402125	2025-10-02T23:10:54.963786	2025-10-02T23:11:09.365911	17	1	False	17	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 1, 3, 0]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	a0126442-382e-42cf-8fea-07b8a3940818	Survey - History Knowledge	Survey - History Knowledge_v1	0.25		1.0	6.643309	2025-10-02T23:11:52.580948	2025-10-02T23:11:59.224257	21	1	False	21	scale					2		final	73f25e49-74b2-46a2-9b9a-832311fd7c79	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	8ce97532-e8cc-4302-87bd-9702d59af334	10	10_3_Allied Invasion of France (D-Day)_v1	1.0		1.0	15.946129	2025-10-02T23:10:06.698220	2025-10-02T23:10:22.644349	14	1	False	14	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[2, 0, 1, 3]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	e33d3361-6454-4f89-947c-b330044d3be0	10	10_3_Germany's Invasion of the Soviet Union_v1	1.0		1.0	15.843408	2025-10-02T23:05:49.983309	2025-10-02T23:06:05.826717	1	1	False	1	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[0, 3, 1, 2]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	53b70cf5-859d-40b4-989d-60b1f2225284	Survey - General History Knowledge	Survey - General History Knowledge_v1	0.5		1.0	16.293293	2025-10-02T23:11:35.840002	2025-10-02T23:11:52.133295	20	1	False	20	scale					3		final	73f25e49-74b2-46a2-9b9a-832311fd7c79	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	72eb19a2-f9a8-412d-86da-c88d265e525c	10	10_1_German Annexation Before WWII_v1	1.0		1.0	14.026218	2025-10-02T23:11:21.375627	2025-10-02T23:11:35.401845	19	1	False	19	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[3, 2, 0, 1]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	6beea8ce-1d56-4c1b-b5b9-529e5bd4da50	10	10_3_Soviet Counter-Offensive at Stalingrad_v1	0.0		1.0	15.278753	2025-10-02T23:09:50.982386	2025-10-02T23:10:06.261139	13	1	False	13	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 0, 1, 3]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	414009ba-8c54-4000-8ba2-0983f722e39f	10	10_4_Advancement of Tank Warfare Tactics_v1	0.0		1.0	27.684444	2025-10-02T23:09:11.737340	2025-10-02T23:09:39.421784	11	1	False	11	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 0, 3, 1]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	4c2231d0-111b-4d94-90ab-70480b7fc156	10	10_1_Spanish Civil War’s Link to World War II_v1	0.0		1.0	11.120649	2025-10-02T23:11:09.795059	2025-10-02T23:11:20.915708	18	1	False	18	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[2, 0, 3, 1]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	0662a147-6546-4aa5-95d7-9f47dfecd0be	10	10_2_Post-War Economic Recovery in Europe_v1	1.0		1.0	18.020842	2025-10-02T23:06:36.086325	2025-10-02T23:06:54.107167	3	1	False	3	multiple_choice	[1, 0, 0, 0]		[1, 1, 1, 1]	[1, 0, 3, 2]	[0]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	48e9501a-d854-4d9e-b5be-e4bde1e277a9	Survey - Completion Code	Survey - Completion Code_v1	0.0		1.0	11.620831	2025-10-02T23:12:05.680005	2025-10-02T23:12:17.300836	23	1	False	23	short_answer	[]		[]	[]	-1		final	73f25e49-74b2-46a2-9b9a-832311fd7c79	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
4e7d16ed-e2ca-4262-a17b-9f82f2fb65bc	affac0e1-028e-4216-8a99-8a1ea066c6fb	10	10_1_Key Event Initiating WWII in Europe_v1	0.0		1.0	20.678817	2025-10-02T23:06:54.564436	2025-10-02T23:07:15.243253	4	1	False	4	multiple_choice	[1, 0, 0, 0]		[0, 0, 1, 1]	[1, 0, 2, 3]	[1]		final	default	45.83333		94a98634-a922-4c8f-a6db-461c88fc8a43	100_chat
